vehicleId,tripDuration,totalWaitingTime
nstl.0,42.00,0
ewtl.0,58.00,7
ns.0,65.00,0
ewtr.0,72.00,7
sntr.0,77.00,14
nstr.0,83.00,0
sn.0,86.00,18
sn_bus.0,82.00,8
ew.0,96.00,11
ew.1,79.00,0
we.0,108.00,18
ewtl.1,70.00,23
we.1,101.00,14
we.2,98.00,0
ewtl.2,43.00,0
sntl.0,116.00,15
we.3,89.00,0
wetr.0,120.00,20
wetl.0,117.00,15
wetr.1,101.00,0
we.4,89.00,0
wetl.1,98.00,0
we.5,82.00,0
wetr.2,85.00,0
ewtr.1,91.00,26
ew.2,106.00,26
we.6,88.00,0
ew.3,89.00,12
ew.4,75.00,0
wetl.2,96.00,0
sntr.1,72.00,16
ewtr.2,76.00,9
sn.1,83.00,19
nstl.1,78.00,24
ns.1,101.00,27
ew.5,86.00,0
ewtl.3,65.00,20
we.7,115.00,25
we.8,107.00,24
we.9,100.00,18
nstr.1,110.00,27
we.10,96.00,4
ewtl.4,46.00,0
we.11,90.00,0
wetl.3,117.00,14
wetr.3,121.00,26
we.12,88.00,0
sntl.1,122.00,12
wetr.4,101.00,5
ewtr.3,83.00,13
wetl.4,107.00,0
we.13,90.00,0
ew.6,102.00,22
ew.7,87.00,8
we.14,86.00,0
we.15,81.00,0
we.16,74.00,0
ewtr.4,72.00,2
wetr.5,100.00,0
ewtl.5,42.00,0
ew.8,84.00,0
we.17,75.00,0
wetl.5,106.00,0
wetr.6,85.00,1
ew_bus.0,79.00,0
ew.9,75.00,0
sntr.2,95.00,29
nstl.2,96.00,46
wetl.6,98.00,0
ewtr.5,63.00,1
sn.2,107.00,30
ns.2,118.00,47
we.18,107.00,15
we.19,95.00,13
we.20,93.00,8
ew.10,93.00,0
ewtl.6,53.00,0
nstr.2,128.00,46
ns.3,59.00,0
we.21,86.00,2
sntl.2,131.00,35
wetl.7,108.00,14
wetr.7,111.00,16
we.22,89.00,0
we.23,84.00,0
we.24,76.00,0
wetr.8,101.00,0
ewtr.6,72.00,4
ewtl.7,40.00,0
wetr.9,78.00,0
wetl.8,101.00,0
we.25,75.00,0
we.26,73.00,0
we.27,69.00,0
wetl.9,94.00,0
ewtr.7,61.00,2
wetr.10,81.00,0
wetl.10,87.00,0
sntr.3,109.00,51
ew.11,136.00,16
ew.12,118.00,6
nstl.3,115.00,62
ew.13,104.00,0
sn.3,122.00,54
ew.14,87.00,0
nstl.4,45.00,0
ew.15,69.00,0
ns.4,59.00,0
sn.4,64.00,0
we.28,105.00,23
we.29,98.00,17
ewtl.8,67.00,18
we.30,92.00,4
we.31,86.00,2
nstr.3,149.00,64
nstr.4,79.00,0
we.32,82.00,0
ewtl.9,44.00,0
wetl.11,105.00,2
wetr.11,114.00,10
ewtr.8,79.00,14
