vehicleId,tripDuration,totalWaitingTime
nstl.0,42.00,0
ewtl.0,58.00,7
ns.0,65.00,0
ewtr.0,72.00,7
sntr.0,77.00,14
nstr.0,83.00,0
sn.0,86.00,18
sn_bus.0,82.00,8
ew.0,96.00,11
ew.1,79.00,0
we.0,118.00,28
sntl.0,116.00,15
ewtl.1,80.00,33
we.1,111.00,24
ewtl.2,47.00,0
we.2,108.00,10
we.3,97.00,7
wetr.0,128.00,30
wetr.1,108.00,10
we.4,96.00,4
wetl.0,127.00,25
we.5,89.00,0
wetl.1,107.00,5
wetr.2,92.00,0
we.6,88.00,0
ewtr.1,103.00,35
wetl.2,97.00,0
sntr.1,72.00,16
ew.2,116.00,36
ew.3,100.00,22
sn.1,83.00,17
nstl.1,78.00,24
ew.4,86.00,5
ewtr.2,80.00,4
ns.1,101.00,27
ew.5,86.00,0
ewtl.3,67.00,23
we.7,115.00,27
we.8,107.00,25
we.9,101.00,17
nstr.1,110.00,28
we.10,97.00,3
wetr.3,114.00,19
we.11,86.00,0
we.12,83.00,0
ewtl.4,46.00,0
wetl.3,117.00,13
wetr.4,98.00,2
sntl.1,122.00,11
ewtr.3,89.00,18
wetl.4,106.00,0
ew.6,104.00,24
sntr.2,62.00,0
ew.7,87.00,9
nstl.2,64.00,15
ewtr.4,69.00,0
sn.2,75.00,0
ew.8,84.00,0
ns.2,87.00,17
ew_bus.0,79.00,0
ew.9,75.00,0
ewtl.5,53.00,4
we.13,120.00,25
we.14,112.00,20
nstr.2,96.00,17
we.15,108.00,18
we.16,101.00,17
sntl.2,99.00,4
we.17,89.00,6
wetr.5,126.00,22
we.18,91.00,0
wetr.6,107.00,17
we.19,78.00,0
wetl.5,131.00,19
wetl.6,104.00,0
we.20,79.00,0
wetl.7,88.00,0
wetr.7,93.00,1
ewtl.6,48.00,0
ewtr.5,79.00,16
sntr.3,51.00,0
ewtr.6,57.00,0
sn.3,63.00,0
nstl.3,58.00,1
ew.10,104.00,6
ns.3,71.00,7
we.21,107.00,24
ewtl.7,40.00,0
we.22,103.00,8
we.23,98.00,7
we.24,91.00,6
we.25,83.00,1
we.26,73.00,0
wetr.8,119.00,11
wetl.8,115.00,10
ew.11,116.00,0
wetr.9,95.00,6
wetl.9,93.00,0
ew.12,100.00,0
we.27,70.00,0
nstr.3,98.00,3
wetr.10,81.00,0
ewtr.7,60.00,3
sntl.3,104.00,0
ew.13,97.00,19
wetl.10,88.00,0
ew.14,78.00,1
ew.15,69.00,0
nstl.4,46.00,0
ns.4,56.00,0
sn.4,65.00,0
we.28,104.00,22
we.29,97.00,15
we.30,90.00,3
ewtl.8,70.00,21
we.31,84.00,3
nstr.4,78.00,0
we.32,82.00,0
ewtl.9,45.00,0
wetl.11,105.00,2
ewtr.8,82.00,20
