vehicleId,tripDuration,totalWaitingTime
nstl.0,40.00,0
ewtl.0,57.00,6
ewtr.0,72.00,4
sntr.0,84.00,21
sn.0,94.00,27
ew.0,95.00,10
sn_bus.0,91.00,17
ns.0,109.00,40
we.0,125.00,34
ewtl.1,53.00,4
nstr.0,127.00,38
sntl.0,128.00,22
wetr.0,128.00,33
wetl.0,137.00,32
ewtr.1,68.00,2
sntr.1,77.00,21
ew.1,88.00,6
nstl.1,83.00,30
sn.1,90.00,22
ns.1,99.00,38
we.1,120.00,33
ewtl.2,47.00,1
wetr.1,123.00,33
nstr.1,132.00,31
sntl.1,134.00,23
ewtr.2,62.00,0
wetl.1,135.00,32
ew.2,75.00,4
sntr.2,76.00,15
nstl.2,78.00,29
sn.2,88.00,14
ew_bus.0,78.00,0
ns.2,100.00,31
we.2,116.00,30
ewtl.3,44.00,0
wetr.2,118.00,28
nstr.2,125.00,27
sntl.2,127.00,14
wetl.2,134.00,26
ewtr.3,64.00,0
ew.3,76.00,0
sntr.3,74.00,4
nstl.3,76.00,22
sn.3,84.00,12
ns.3,96.00,25
we.3,113.00,22
nstr.3,111.00,25
ewtl.4,40.00,0
sntl.3,115.00,14
wetr.3,117.00,21
wetl.3,131.00,20
ew.4,69.00,0
ewtr.4,67.00,0
sntr.4,69.00,1
sntr_bus.0,68.00,0
sn.4,83.00,1
nstl.4,80.00,21
ns.4,87.00,26
we.4,105.00,31
wetr.4,113.00,18
nstr.4,115.00,19
ewtl.5,43.00,0
sntl.4,117.00,7
wetl.4,122.00,17
ewtr.5,53.00,0
sntr.5,66.00,0
sn.5,73.00,8
nstl.5,67.00,17
ns.5,84.00,20
ew.5,87.00,0
we.5,104.00,16
nstr.5,107.00,17
sntl.5,110.00,3
wetr.5,110.00,12
wetl.5,115.00,11
ewtl.6,64.00,0
ewtr.6,62.00,0
sntr.6,64.00,0
nstl.6,70.00,15
sn.6,79.00,0
ns.6,82.00,23
ew.6,90.00,0
nstr.6,101.00,20
we.6,104.00,20
sntl.6,105.00,8
we_bus.0,94.00,7
wetr.6,113.00,9
ewtl.7,48.00,0
wetl.6,118.00,8
ewtr.7,57.00,0
sntr.7,60.00,1
nstl.7,65.00,9
sn.7,71.00,4
ew.7,75.00,0
ns.7,82.00,17
we.7,99.00,22
nstr.7,101.00,15
wetr.7,103.00,22
sntl.7,110.00,1
ewtl.8,43.00,0
wetl.7,116.00,16
sntr.8,55.00,0
nstl.8,59.00,7
sn.8,67.00,0
ew.8,70.00,0
ewtr.8,67.00,0
ns.8,79.00,13
we.8,96.00,13
nstr.8,95.00,13
sntl.8,98.00,2
wetr.8,98.00,13
wetl.8,108.00,12
ewtl.9,46.00,0
sntr.9,54.00,0
nstl.9,56.00,8
sn.9,64.00,0
ewtr.9,68.00,0
ew.9,77.00,0
ns.9,77.00,13
we.9,94.00,15
nstr.9,93.00,12
sntl.9,95.00,3
