vehicleId,tripDuration,totalWaitingTime
nstl.0,42.00,0
ewtl.0,58.00,7
ns.0,65.00,0
ewtr.0,72.00,7
ewtl.1,40.00,0
nstr.0,83.00,0
sntr.0,82.00,19
sn.0,91.00,23
ew.0,96.00,11
ew.1,79.00,0
sn_bus.0,87.00,13
ew.2,74.00,0
ewtl.2,43.00,0
we.0,118.00,28
we.1,111.00,25
sntl.0,121.00,20
we.2,107.00,10
we.3,97.00,8
wetr.0,126.00,27
we.4,93.00,3
wetr.1,106.00,9
we.5,86.00,0
wetl.0,128.00,25
wetl.1,108.00,5
wetr.2,89.00,0
we.6,88.00,0
ewtr.1,101.00,35
we.7,83.00,0
wetl.2,96.00,0
we.8,76.00,0
ew.3,95.00,19
ewtl.3,39.00,0
ewtr.2,77.00,3
ew.4,84.00,4
we.9,77.00,0
wetr.3,87.00,0
sntr.1,92.00,37
ew.5,84.00,0
nstl.1,97.00,45
sn.1,103.00,38
wetl.3,98.00,0
ew.6,74.00,0
ewtr.3,69.00,2
ns.1,121.00,48
nstl.2,43.00,0
we.10,114.00,22
nstr.1,130.00,47
we.11,102.00,15
ewtl.4,59.00,8
we.12,97.00,13
ns.2,64.00,0
wetr.4,113.00,20
we.13,95.00,0
we.14,87.00,0
sntl.1,141.00,32
we.15,81.00,0
we.16,74.00,0
nstr.2,74.00,0
wetl.4,123.00,11
wetr.5,106.00,0
ewtl.5,45.00,0
wetr.6,80.00,0
wetl.5,106.00,0
we.17,74.00,0
ew.7,105.00,31
ewtr.4,93.00,16
ewtr.5,59.00,0
ew.8,102.00,13
ew_bus.0,93.00,3
ew.9,88.00,3
wetl.6,98.00,0
we.18,88.00,0
wetr.7,86.00,0
sntr.2,108.00,42
wetl.7,89.00,0
sn.2,120.00,42
nstl.3,48.00,0
ew.10,93.00,0
sntr.3,52.00,0
ns.3,59.00,0
sn.3,63.00,0
we.19,111.00,30
we.20,106.00,22
we.21,101.00,19
ewtl.6,71.00,20
ewtl.7,40.00,0
we.22,99.00,1
we.23,92.00,0
we.24,84.00,0
wetl.8,106.00,0
we.25,75.00,0
we.26,72.00,0
wetr.8,114.00,5
wetr.9,87.00,0
ew.11,117.00,0
sntl.2,169.00,50
nstr.3,99.00,0
wetl.9,94.00,0
we.27,69.00,0
sntl.3,102.00,0
wetr.10,81.00,0
ewtr.6,98.00,34
ew.12,105.00,22
ew.13,90.00,12
ew.14,74.00,0
ewtr.7,68.00,7
wetl.10,87.00,0
we.28,77.00,0
ewtl.8,42.00,0
ew.15,70.00,0
nstl.4,49.00,0
ewtr.8,55.00,0
sntr.4,56.00,0
sn.4,65.00,0
ns.4,68.00,6
ew.16,69.00,0
sntr_bus.0,59.00,0
we.29,110.00,28
ewtl.9,48.00,0
we.30,105.00,19
