vehicleId,tripDuration,totalWaitingTime
nstl.0,41.00,0
ewtl.0,58.00,7
ns.0,65.00,0
ewtr.0,73.00,7
sntr.0,76.00,13
nstr.0,83.00,0
sn.0,86.00,19
sn_bus.0,83.00,8
ew.0,96.00,11
sntl.0,116.00,14
we.0,128.00,38
ns.1,57.00,0
ewtl.1,57.00,6
wetr.0,131.00,37
ewtr.1,67.00,6
wetl.0,141.00,37
sntr.1,71.00,15
nstl.1,77.00,26
sn.1,84.00,17
ew.1,91.00,11
we.1,106.00,17
wetr.1,108.00,16
ewtl.2,41.00,0
wetl.1,117.00,16
nstr.1,124.00,22
sntl.1,126.00,15
ew.2,64.00,0
ewtr.2,61.00,0
sntr.2,71.00,9
nstl.2,73.00,25
sn.2,84.00,10
ew_bus.0,79.00,0
ns.2,96.00,27
we.2,102.00,18
wetr.2,104.00,17
ewtl.3,44.00,0
nstr.2,121.00,23
sntl.2,123.00,8
wetl.2,120.00,14
ewtr.3,59.00,0
ew.3,70.00,0
sntr.3,73.00,4
nstl.3,75.00,23
sn.3,83.00,8
ns.3,95.00,24
we.3,102.00,10
wetr.3,104.00,10
nstr.3,110.00,23
ewtl.4,40.00,0
sntl.3,114.00,12
wetl.3,121.00,9
nstl.4,52.00,0
sntr.4,60.00,0
ns.4,68.00,4
ew.4,69.00,0
sntr_bus.0,58.00,0
sn.4,74.00,0
we.4,96.00,21
nstr.4,95.00,0
sntl.4,103.00,0
wetr.4,103.00,11
ewtl.5,39.00,0
wetl.4,114.00,9
ewtr.4,119.00,43
ewtr.5,54.00,0
sntr.5,68.00,1
sn.5,75.00,10
nstl.5,69.00,18
ns.5,85.00,24
ew.5,87.00,0
we.5,97.00,10
wetr.5,103.00,5
nstr.5,110.00,19
wetl.5,108.00,3
sntl.5,113.00,5
nstl.6,47.00,0
ns.6,61.00,1
sntr.6,57.00,0
sn.6,74.00,0
nstr.6,80.00,0
sntl.6,89.00,0
we.6,95.00,11
we_bus.0,83.00,0
ewtl.6,104.00,35
wetr.6,109.00,0
wetl.6,109.00,0
ewtr.6,113.00,42
ewtl.7,48.00,0
ewtr.7,57.00,0
sntr.7,61.00,4
ew.6,138.00,45
nstl.7,66.00,11
sn.7,72.00,5
ew.7,75.00,0
ns.7,83.00,19
we.7,91.00,13
wetr.7,93.00,12
nstr.7,101.00,16
wetl.7,106.00,9
sntl.7,111.00,2
nstl.8,44.00,0
sntr.8,51.00,0
ns.8,60.00,0
sn.8,60.00,0
ew.8,70.00,0
nstr.8,77.00,0
we.8,90.00,7
sntl.8,90.00,0
ewtl.8,91.00,43
wetr.8,93.00,6
wetl.8,103.00,5
ewtr.8,115.00,42
nstl.9,43.00,0
ns.9,59.00,0
sn.9,61.00,0
sntr.9,55.00,0
nstr.9,76.00,0
we.9,88.00,8
sntl.9,87.00,0
ewtl.9,90.00,41
wetr.9,93.00,2
wetl.9,105.00,0
ewtl.10,41.00,0
ewtr.9,114.00,37
ew.9,126.00,43
sntr.10,56.00,0
ewtr.10,57.00,0
sn.10,65.00,0
nstl.10,60.00,7
sn_bus.1,64.00,0
ns.10,79.00,12
ew.10,84.00,0
nstr.10,91.00,12
sntl.10,102.00,2
we.10,108.00,17
wetr.10,113.00,16
ewtl.11,47.00,0
wetl.10,119.00,16
nstl.11,51.00,7
sn.11,62.00,0
sntr.11,57.00,0
ewtr.11,65.00,0
ns.11,78.00,8
ew.11,84.00,0
we.11,84.00,4
wetr.11,88.00,3
nstr.11,94.00,7
sntl.11,98.00,0
wetl.11,99.00,0
sn.12,52.00,0
nstl.12,47.00,0
ns.12,61.00,0
ewtl.12,63.00,14
we.12,72.00,0
ewtr.12,73.00,14
wetr.12,76.00,0
wetl.12,86.00,0
nstr.12,102.00,0
sntr.12,99.00,39
ew.12,107.00,16
ew_bus.1,97.00,5
nstl.13,45.00,0
ns.13,53.00,0
ewtl.13,63.00,9
we.13,68.00,0
ewtr.13,73.00,12
sntl.12,151.00,36
nstr.13,81.00,0
sntr.13,80.00,19
sn.13,91.00,21
ew.13,92.00,16
wetr.13,113.00,23
ewtl.14,43.00,0
sntl.13,121.00,18
nstl.14,55.00,10
wetl.13,128.00,17
sn.14,67.00,1
sntr.14,61.00,0
sntr_bus.1,58.00,0
ewtr.14,67.00,0
ns.14,81.00,14
we.14,88.00,5
wetr.14,91.00,5
ew.14,97.00,0
wetl.14,101.00,4
nstr.14,111.00,8
sntl.14,112.00,3
ns.15,55.00,0
sn.15,57.00,0
nstl.15,53.00,0
sntr.15,57.00,0
nstr.15,75.00,0
we.15,84.00,10
sntl.15,87.00,0
ewtl.15,91.00,34
wetr.15,93.00,6
wetl.15,95.00,5
ewtr.15,105.00,39
ew.15,128.00,40
nstl.16,51.00,0
ewtl.16,64.00,18
ns.16,74.00,0
we.16,74.00,0
wetr.16,78.00,0
ewtr.16,80.00,13
sntr.16,84.00,21
nstr.16,90.00,0
sn.16,94.00,26
sntl.16,92.00,0
wetl.16,89.00,0
ew.16,102.00,20
we_bus.1,100.00,13
ewtl.17,43.00,0
ewtr.17,61.00,0
sntr.17,64.00,0
sn.17,74.00,2
nstl.17,68.00,7
ns.17,85.00,17
ew.17,91.00,0
wetr.17,93.00,0
we.17,96.00,0
nstr.17,95.00,16
sntl.17,98.00,8
wetl.17,107.00,0
ewtl.18,43.00,0
sntr.18,58.00,0
nstl.18,63.00,7
ewtr.18,64.00,0
sn.18,70.00,0
ew.18,73.00,0
ns.18,86.00,15
we.18,90.00,9
wetr.18,95.00,7
nstr.18,100.00,15
sntl.18,102.00,7
wetl.18,110.00,0
nstl.19,49.00,0
sn.19,61.00,0
ns.19,64.00,0
sntr.19,58.00,0
we.19,84.00,14
nstr.19,85.00,0
sntl.19,86.00,0
ewtl.19,87.00,43
wetr.19,93.00,1
wetl.19,96.00,0
ewtr.19,111.00,39
ewtl.20,44.00,0
ew.19,121.00,45
nstl.20,57.00,7
sn.20,69.00,0
sntr.20,63.00,0
ewtr.20,64.00,0
ns.20,73.00,15
sn_bus.2,64.00,0
ew.20,76.00,0
we.20,84.00,8
wetr.20,90.00,4
nstr.20,94.00,11
sntl.20,96.00,2
wetl.20,101.00,2
nstl.21,47.00,0
ns.21,64.00,0
ewtl.21,64.00,18
ewtr.21,76.00,16
nstr.21,80.00,0
we.21,83.00,0
sntr.21,83.00,25
sn.21,94.00,26
ew.21,100.00,21
ewtl.22,46.00,0
wetr.21,119.00,28
sntl.21,123.00,24
wetl.21,127.00,24
sntr.22,61.00,1
ew.22,73.00,0
nstl.22,67.00,13
sn.22,74.00,2
ewtr.22,71.00,0
ns.22,81.00,19
ew_bus.2,78.00,0
we.22,94.00,5
wetr.22,96.00,5
nstr.22,106.00,13
sntl.22,108.00,2
wetl.22,112.00,2
nstl.23,47.00,0
ns.23,57.00,0
sntr.23,52.00,0
sn.23,67.00,0
nstr.23,79.00,0
sntl.23,88.00,0
we.23,91.00,0
ewtl.23,91.00,41
ewtr.23,107.00,39
wetr.23,114.00,0
ewtl.24,45.00,0
wetl.23,116.00,0
ew.23,123.00,46
sntr.24,55.00,0
ewtr.24,57.00,0
nstl.24,58.00,10
ew.24,65.00,0
sn.24,69.00,0
sntr_bus.2,58.00,0
