vehicleId,tripDuration,totalWaitingTime
nstl.0,39.00,0
ewtl.0,57.00,6
ewtr.0,72.00,6
sntr.0,82.00,20
sn.0,94.00,26
ew.0,95.00,10
ew.1,79.00,0
sn_bus.0,91.00,16
ns.0,109.00,40
ewtl.1,86.00,41
we.0,125.00,34
we.1,118.00,32
ewtl.2,53.00,7
nstr.0,127.00,37
sntl.0,129.00,26
we.2,116.00,20
we.3,106.00,18
wetr.0,136.00,37
wetr.1,117.00,19
we.4,106.00,13
we.5,98.00,9
wetl.0,137.00,32
wetr.2,100.00,6
ewtl.3,39.00,0
wetl.1,124.00,18
we.6,98.00,0
we.7,91.00,0
we.8,84.00,0
ew.2,123.00,44
we.9,78.00,0
ew.3,107.00,29
ewtr.1,121.00,54
wetr.3,88.00,0
ew.4,93.00,12
wetl.2,115.00,7
wetl.3,98.00,0
sntr.1,98.00,44
nstl.1,103.00,52
sn.1,111.00,47
ewtr.2,106.00,30
ewtr.3,72.00,4
ew.5,103.00,11
ew.6,86.00,0
nstl.2,44.00,0
ns.1,129.00,56
ns.2,64.00,0
nstr.1,140.00,54
we.10,126.00,33
we.11,115.00,28
ewtl.4,72.00,21
we.12,113.00,26
wetr.4,125.00,31
sntl.1,151.00,41
ewtl.5,42.00,0
we.13,109.00,14
nstr.2,81.00,0
we.14,104.00,6
we.15,97.00,6
we.16,90.00,5
wetr.5,119.00,8
we.17,86.00,0
wetl.4,139.00,28
wetr.6,94.00,3
ew.7,118.00,43
wetl.5,125.00,7
ew.8,114.00,25
sntr.2,108.00,44
ewtr.4,109.00,34
ew_bus.0,104.00,14
wetl.6,111.00,0
ew.9,100.00,13
ewtr.5,76.00,7
sn.2,122.00,45
nstl.3,49.00,0
sntr.3,51.00,0
ew.10,94.00,0
ns.3,59.00,0
sn.3,63.00,0
sntl.2,146.00,44
nstr.3,80.00,0
we.18,139.00,48
we.19,130.00,45
ewtl.6,84.00,32
ewtl.7,52.00,3
we.20,128.00,42
wetr.7,141.00,47
we.21,120.00,36
wetl.7,144.00,46
we.22,119.00,19
we.23,114.00,19
we.24,106.00,19
sntl.3,104.00,0
wetr.8,129.00,20
wetr.9,106.00,19
we.25,99.00,13
we.26,95.00,11
wetl.8,134.00,19
we.27,84.00,3
ewtl.8,43.00,0
we.28,84.00,0
wetr.10,97.00,5
we.29,76.00,0
ewtr.6,114.00,46
wetl.9,121.00,15
wetl.10,102.00,4
ewtr.7,98.00,31
wetr.11,93.00,0
sntr.4,64.00,3
ewtr.8,65.00,6
sntr_bus.0,60.00,0
sn.4,76.00,7
nstl.4,70.00,16
ew.11,167.00,50
ew.12,149.00,39
ew.13,135.00,25
ew.14,119.00,9
ew.15,99.00,9
ew.16,86.00,0
ns.4,86.00,24
we.30,122.00,36
nstr.4,105.00,22
we.31,117.00,33
ewtl.9,69.00,18
we.32,112.00,22
we.33,105.00,13
sntl.4,115.00,4
ewtl.10,42.00,0
we.34,100.00,14
wetl.11,140.00,37
we.35,96.00,5
wetr.12,122.00,16
we.36,91.00,3
we.37,84.00,3
wetr.13,106.00,5
wetl.12,124.00,14
wetr.14,85.00,2
we.38,81.00,0
we.39,73.00,0
wetl.13,111.00,5
ew.17,128.00,37
ewtr.9,105.00,39
ew.18,115.00,26
wetl.14,100.00,0
ew.19,98.00,11
ew.20,82.00,0
ewtr.10,75.00,15
sntr.5,83.00,6
nstl.5,85.00,27
sn.5,93.00,18
ew.21,81.00,0
ns.5,103.00,35
we.40,119.00,37
we.41,109.00,22
ewtl.11,84.00,33
ewtl.12,51.00,0
we.42,110.00,20
nstr.5,127.00,32
wetr.15,127.00,38
sntl.5,128.00,17
we.43,102.00,18
wetr.16,109.00,20
we.44,98.00,14
we.45,90.00,10
we.46,87.00,0
wetr.17,96.00,6
we.47,82.00,0
wetl.15,139.00,23
ewtl.13,36.00,0
wetl.16,121.00,18
we.48,79.00,0
ewtr.11,111.00,47
ew.22,124.00,39
we.49,73.00,0
we.50,72.00,0
wetl.17,112.00,0
ew.23,110.00,21
wetr.18,83.00,0
ewtr.12,95.00,13
ewtr.13,62.00,0
ew.24,106.00,4
wetl.18,93.00,0
ew.25,96.00,6
ew.26,80.00,0
sntr.6,110.00,43
nstl.6,112.00,64
sn.6,120.00,55
nstl.7,43.00,0
sn.7,54.00,0
ns.6,134.00,67
ns.7,63.00,0
sntr.7,57.00,0
ew.27,87.00,0
we_bus.0,138.00,49
nstr.6,162.00,61
we.51,131.00,45
nstr.7,92.00,0
ewtl.14,91.00,35
we.52,130.00,44
ewtl.15,57.00,2
sntl.6,166.00,54
sntl.7,95.00,0
wetr.19,144.00,48
we.53,128.00,30
wetr.20,129.00,30
wetl.19,146.00,47
we.54,124.00,27
we.55,117.00,25
we.56,110.00,25
we.57,102.00,19
ewtl.16,37.00,0
ew.28,114.00,41
we.58,101.00,6
wetr.21,118.00,17
ewtr.14,114.00,43
wetr.22,99.00,6
we.59,97.00,0
wetl.20,148.00,28
we.60,92.00,0
wetl.21,124.00,17
we.61,90.00,0
ewtr.15,95.00,21
we.62,84.00,0
wetl.22,112.00,4
we.63,77.00,0
ew.29,123.00,22
wetr.23,94.00,0
ew.30,108.00,7
ew.31,91.00,2
ewtr.16,70.00,4
ew.32,78.00,0
wetl.23,99.00,0
ew.33,65.00,0
sntr.8,82.00,17
nstl.8,84.00,31
sn.8,94.00,22
ns.8,109.00,35
nstr.8,119.00,34
ewtl.17,81.00,35
we.64,123.00,33
we.65,116.00,31
ewtl.18,51.00,3
we.66,109.00,31
sntl.8,127.00,21
wetr.24,133.00,37
we.67,104.00,13
wetl.24,131.00,32
we.68,101.00,13
we.69,94.00,13
wetr.25,114.00,15
wetl.25,117.00,14
we.70,92.00,4
wetr.26,100.00,7
we.71,87.00,0
we.72,84.00,0
