vehicleId,tripDuration,totalWaitingTime
nstl.0,39.00,0
ewtl.0,57.00,6
ewtr.0,72.00,6
sntr.0,82.00,20
sn.0,94.00,26
ew.0,95.00,10
ew.1,79.00,0
sn_bus.0,91.00,16
ns.0,109.00,40
ewtl.1,86.00,41
we.0,125.00,34
we.1,118.00,32
ewtl.2,53.00,7
nstr.0,127.00,37
sntl.0,129.00,26
we.2,116.00,20
we.3,106.00,18
wetr.0,136.00,37
wetr.1,117.00,19
we.4,106.00,13
we.5,98.00,9
wetl.0,137.00,32
wetr.2,100.00,6
ewtl.3,39.00,0
wetl.1,124.00,18
we.6,98.00,0
we.7,91.00,0
we.8,84.00,0
we.9,78.00,0
ew.2,124.00,44
ew.3,107.00,29
ewtr.1,121.00,54
wetr.3,88.00,0
ew.4,93.00,12
wetl.2,115.00,7
sntr.1,96.00,43
wetl.3,98.00,0
sn.1,110.00,46
nstl.1,104.00,51
ewtr.2,106.00,30
ewtr.3,73.00,4
nstl.2,42.00,0
ew.5,103.00,11
ew.6,87.00,0
ns.1,128.00,55
ns.2,64.00,0
nstr.1,139.00,53
we.10,124.00,31
we.11,113.00,26
ewtl.4,71.00,20
we.12,112.00,25
wetr.4,124.00,31
sntl.1,149.00,40
nstr.2,78.00,0
we.13,108.00,13
ewtl.5,42.00,0
we.14,103.00,6
we.15,96.00,6
we.16,88.00,6
we.17,83.00,0
wetl.4,137.00,27
wetr.5,118.00,8
wetr.6,93.00,2
ew.7,117.00,42
wetl.5,123.00,8
wetl.6,106.00,0
sntr.2,106.00,42
ew.8,113.00,23
ew_bus.0,102.00,13
ew.9,98.00,12
ewtr.4,115.00,39
sn.2,121.00,45
ewtr.5,79.00,11
nstl.3,49.00,0
sntr.3,52.00,0
ew.10,93.00,0
ns.3,59.00,0
sn.3,63.00,0
sntl.2,142.00,44
nstr.3,80.00,0
we.18,140.00,48
we.19,129.00,45
ewtl.6,86.00,33
ewtl.7,51.00,2
we.20,127.00,42
we.21,120.00,34
wetr.7,146.00,52
wetl.7,143.00,45
we.22,118.00,18
we.23,113.00,17
sntl.3,103.00,0
we.24,106.00,17
wetr.8,128.00,20
we.25,96.00,12
wetr.9,106.00,17
we.26,92.00,12
wetl.8,132.00,19
ewtl.8,42.00,0
we.27,86.00,2
wetr.10,95.00,4
we.28,85.00,0
we.29,78.00,0
wetl.9,115.00,12
ewtr.6,122.00,54
wetl.10,105.00,2
ewtr.7,97.00,29
sntr.4,62.00,0
wetr.11,94.00,0
ewtr.8,65.00,1
sntr_bus.0,59.00,0
sn.4,74.00,4
nstl.4,69.00,17
ew.11,168.00,49
ew.12,152.00,40
ew.13,134.00,23
ew.14,119.00,10
ns.4,84.00,21
ew.15,102.00,17
ew.16,87.00,3
we.30,122.00,35
nstr.4,103.00,17
we.31,116.00,33
ewtl.9,67.00,17
we.32,109.00,20
sntl.4,112.00,3
ewtl.10,41.00,0
we.33,105.00,13
we.34,99.00,12
wetl.11,139.00,35
wetr.12,121.00,15
we.35,95.00,1
we.36,90.00,0
we.37,83.00,0
wetr.13,105.00,1
wetl.12,124.00,14
wetr.14,84.00,0
we.38,80.00,0
wetl.13,110.00,2
ew.17,126.00,37
ewtr.9,103.00,34
ew.18,111.00,22
ew.19,96.00,9
wetl.14,99.00,0
ew.20,80.00,0
ewtr.10,74.00,12
sntr.5,77.00,3
nstl.5,78.00,21
sn.5,87.00,11
ew.21,80.00,0
ns.5,98.00,29
we.39,122.00,42
we.40,116.00,31
ewtl.11,79.00,29
we.41,104.00,20
ewtl.12,45.00,0
nstr.5,120.00,27
wetr.15,121.00,31
sntl.5,122.00,10
we.42,107.00,17
we.43,99.00,13
wetr.16,106.00,16
we.44,96.00,9
we.45,88.00,7
we.46,84.00,0
we.47,78.00,0
wetr.17,93.00,0
wetl.15,137.00,20
ewtr.11,99.00,34
wetl.16,119.00,14
ew.22,116.00,33
ew.23,105.00,15
wetl.17,109.00,0
sntr.6,84.00,18
nstl.6,85.00,37
sn.6,93.00,26
ewtr.12,91.00,15
ew.24,100.00,0
ew.25,84.00,0
ns.6,106.00,40
ewtl.13,83.00,40
we.48,124.00,38
we.49,114.00,34
we.50,112.00,34
ewtl.14,60.00,2
we_bus.0,114.00,25
wetr.18,129.00,37
nstr.6,136.00,34
sntl.6,137.00,25
we.51,110.00,21
wetr.19,117.00,23
we.52,107.00,21
wetl.18,132.00,34
we.53,104.00,2
wetl.19,124.00,23
we.54,99.00,0
ewtl.15,45.00,0
ew.26,121.00,43
we.55,94.00,0
we.56,87.00,0
we.57,77.00,0
wetr.20,115.00,4
wetr.21,92.00,0
ewtr.13,126.00,55
ew.27,117.00,26
ew.28,101.00,11
wetl.20,123.00,0
wetl.21,98.00,0
sntr.7,103.00,41
nstl.7,105.00,56
sn.7,112.00,51
ewtr.14,110.00,31
ewtr.15,75.00,6
nstl.8,44.00,0
ns.7,125.00,62
ew.29,114.00,13
ew.30,99.00,0
ns.8,69.00,0
ewtl.16,70.00,26
we.58,129.00,37
nstr.7,146.00,59
sntl.7,147.00,48
ewtl.17,41.00,0
we.59,121.00,23
nstr.8,80.00,0
we.60,119.00,23
wetr.22,133.00,41
we.61,112.00,16
we.62,106.00,14
we.63,99.00,12
wetr.23,116.00,15
we.64,94.00,2
wetl.22,136.00,34
we.65,86.00,0
we.66,80.00,0
wetr.24,96.00,2
wetl.23,120.00,14
ew.31,122.00,41
wetl.24,102.00,0
ew.32,113.00,27
wetr.25,90.00,0
ew.33,97.00,16
sntr.8,113.00,49
ewtr.16,117.00,45
ew.34,87.00,0
sn.8,125.00,53
ewtr.17,84.00,15
nstl.9,49.00,0
sntr.9,54.00,0
sn.9,62.00,0
ns.9,64.00,0
we.67,122.00,41
nstr.9,80.00,0
we.68,119.00,39
ewtl.18,81.00,34
