vehicleId,tripDuration,totalWaitingTime
nstl.0,39.00,0
ewtl.0,57.00,6
ewtr.0,72.00,6
sntr.0,82.00,20
sn.0,94.00,26
ew.0,95.00,10
ew.1,79.00,0
sn_bus.0,91.00,16
ns.0,109.00,40
ewtl.1,86.00,41
we.0,125.00,34
we.1,118.00,32
ewtl.2,53.00,7
nstr.0,127.00,37
sntl.0,129.00,26
we.2,116.00,20
we.3,106.00,18
wetr.0,136.00,37
wetr.1,117.00,19
we.4,106.00,13
we.5,98.00,9
wetl.0,137.00,32
wetr.2,100.00,6
ewtl.3,39.00,0
wetl.1,124.00,18
we.6,98.00,0
we.7,91.00,0
ew.2,123.00,44
ew.3,107.00,29
ewtr.1,121.00,54
ew.4,93.00,12
sntr.1,88.00,34
wetl.2,116.00,7
nstl.1,93.00,42
sn.1,101.00,37
ewtr.2,98.00,22
ewtr.3,65.00,0
nstl.2,40.00,0
ns.1,119.00,46
ew.5,103.00,11
ew.6,87.00,0
we.8,130.00,46
nstr.1,130.00,44
we.9,127.00,43
ewtl.4,62.00,11
we.10,123.00,29
wetr.3,139.00,44
we.11,112.00,24
sntl.1,141.00,31
we.12,110.00,23
wetr.4,125.00,28
we.13,106.00,10
ewtl.5,42.00,0
wetl.3,148.00,43
we.14,103.00,4
we.15,95.00,3
we.16,88.00,6
ew.7,108.00,34
we.17,82.00,0
wetr.5,115.00,6
wetl.4,136.00,25
wetr.6,92.00,2
ewtr.4,93.00,16
ew.8,105.00,14
wetl.5,126.00,4
ew_bus.0,93.00,1
ew.9,91.00,0
wetl.6,104.00,0
sntr.2,104.00,41
ewtr.5,70.00,10
sn.2,121.00,43
nstl.3,48.00,0
ew.10,93.00,0
ns.2,129.00,60
ns.3,59.00,0
nstr.2,141.00,60
we.18,129.00,37
we.19,119.00,37
ewtl.6,74.00,21
we.20,116.00,30
ewtl.7,40.00,0
nstr.3,79.00,0
we.21,109.00,25
sntl.2,152.00,55
wetr.7,133.00,42
wetl.7,132.00,37
we.22,106.00,8
we.23,102.00,6
we.24,94.00,6
wetr.8,116.00,9
wetr.9,95.00,5
we.25,89.00,3
we.26,81.00,0
wetl.8,121.00,8
we.27,75.00,0
wetr.10,84.00,0
ewtr.6,104.00,37
wetl.9,108.00,2
wetl.10,93.00,0
sntr.3,116.00,59
ewtr.7,81.00,17
nstl.4,48.00,0
sn.3,129.00,60
sntr.4,56.00,0
sn.4,64.00,0
ns.4,66.00,3
ew.11,157.00,38
ew.12,139.00,27
ew.13,124.00,14
ew.14,107.00,0
ew.15,92.00,2
we.28,121.00,38
we.29,115.00,34
nstr.4,86.00,1
ewtl.8,85.00,36
ewtl.9,54.00,5
we.30,111.00,21
we.31,105.00,21
sntl.3,168.00,57
we.32,99.00,10
wetr.11,128.00,23
we.33,93.00,1
we.34,88.00,1
sntl.4,104.00,0
wetl.11,129.00,22
wetr.12,106.00,3
we.35,85.00,0
wetr.13,93.00,0
we.36,81.00,0
ew.16,118.00,42
we.37,73.00,0
ewtl.10,44.00,0
wetl.12,113.00,2
wetr.14,75.00,0
ewtr.8,115.00,50
wetl.13,101.00,0
ew.17,113.00,22
ew.18,100.00,10
ewtr.9,96.00,23
sntr_bus.0,127.00,60
ewtr.10,62.00,1
sn.5,71.00,0
nstl.5,65.00,10
ew.19,95.00,11
sntr.5,71.00,0
ew.20,79.00,0
ns.5,84.00,15
we.38,119.00,36
we.39,112.00,31
ewtl.11,65.00,16
we.40,103.00,18
wetr.15,104.00,17
we.41,98.00,7
nstr.5,107.00,13
sntl.5,108.00,1
ewtl.12,40.00,0
we.42,97.00,5
wetl.14,138.00,38
we.43,88.00,2
wetr.16,96.00,5
we.44,84.00,0
we.45,76.00,0
wetl.15,125.00,9
wetr.17,84.00,0
wetl.16,107.00,5
ew.21,117.00,37
sntr.6,61.00,0
ew.22,104.00,21
nstl.6,62.00,16
ewtr.11,96.00,30
sn.6,72.00,6
ew.23,93.00,5
ewtr.12,73.00,3
ns.6,85.00,18
ew.24,96.00,0
ewtl.13,63.00,19
we.46,120.00,31
we.47,113.00,31
we.48,108.00,24
we.49,99.00,18
we.50,96.00,16
wetr.18,110.00,20
nstr.6,115.00,14
sntl.6,117.00,4
we_bus.0,99.00,10
wetl.17,144.00,32
we.51,94.00,6
ewtl.14,52.00,0
wetl.18,118.00,18
wetr.19,102.00,10
we.52,89.00,6
ewtr.13,97.00,26
wetl.19,113.00,9
ew.25,126.00,38
ew.26,109.00,23
sntr.7,68.00,6
nstl.7,69.00,18
sn.7,76.00,15
ewtr.14,75.00,7
ew.27,100.00,7
ew.28,83.00,0
ns.7,88.00,25
we.53,138.00,42
nstr.7,110.00,23
ewtl.15,72.00,20
sntl.7,112.00,13
we.54,134.00,38
wetr.20,142.00,42
we.55,127.00,37
ewtl.16,41.00,0
we.56,119.00,36
we.57,112.00,29
wetr.21,124.00,30
we.58,110.00,16
wetr.22,106.00,14
wetl.20,157.00,39
we.59,107.00,8
we.60,102.00,5
wetl.21,133.00,29
we.61,94.00,0
we.62,88.00,0
we.63,82.00,0
ewtr.15,102.00,36
wetr.23,98.00,0
wetl.22,123.00,14
wetl.23,102.00,0
ew.29,143.00,42
sntr.8,84.00,21
ew.30,127.00,27
ew.31,108.00,12
nstl.8,87.00,36
ew.32,91.00,0
ew.33,78.00,0
ewtr.16,88.00,17
sn.8,97.00,25
ns.8,112.00,37
nstr.8,123.00,36
ewtl.17,87.00,41
we.64,126.00,36
we.65,117.00,34
ewtl.18,53.00,5
we.66,113.00,32
sntl.8,131.00,25
we.67,107.00,18
wetr.24,135.00,37
we.68,102.00,18
we.69,95.00,15
wetl.24,134.00,34
wetr.25,119.00,21
wetl.25,120.00,19
we.70,95.00,7
wetr.26,103.00,10
we.71,90.00,0
we.72,84.00,0
