vehicleId,tripDuration,totalWaitingTime
nstl.0,41.00,0
ns.0,65.00,0
ewtl.0,69.00,17
we.0,85.00,0
nstr.0,83.00,0
ewtr.0,83.00,17
wetr.0,89.00,0
wetl.0,98.00,0
ew.0,106.00,21
sntr.0,106.00,43
sn.0,116.00,49
sn_bus.0,112.00,38
nstl.1,45.00,0
sntr.1,48.00,0
ns.1,57.00,0
sn.1,62.00,0
sntl.0,146.00,44
we.1,84.00,0
ewtl.1,87.00,37
wetr.1,88.00,0
nstr.1,97.00,0
wetl.1,94.00,0
sntl.1,99.00,0
ewtr.1,100.00,36
ewtl.2,41.00,0
ew.1,121.00,38
nstl.2,49.00,3
sntr.2,55.00,0
ew.2,64.00,0
ewtr.2,59.00,0
sn.2,68.00,0
ns.2,76.00,7
nstr.2,101.00,2
we.2,104.00,17
sntl.2,107.00,0
wetr.2,106.00,17
ewtl.3,44.00,0
wetl.2,119.00,12
ewtr.3,57.00,0
ew_bus.0,130.00,42
ew.3,72.00,0
sntr.3,73.00,4
nstl.3,75.00,23
sn.3,82.00,9
ns.3,94.00,26
nstr.3,109.00,25
sntl.3,113.00,11
ewtl.4,47.00,2
we.3,122.00,32
wetr.3,124.00,30
we.4,68.00,0
wetl.3,139.00,29
ewtr.4,68.00,0
ew.4,80.00,4
wetr.4,86.00,0
sntr.4,89.00,19
sntr_bus.0,87.00,19
sn.4,102.00,22
nstl.4,100.00,40
ns.4,108.00,46
nstl.5,43.00,0
ns.5,56.00,0
nstr.4,136.00,39
ewtl.5,65.00,17
sntl.4,138.00,26
we.5,81.00,0
wetl.4,151.00,49
nstr.5,84.00,0
ewtr.5,81.00,19
wetr.5,95.00,0
wetl.5,96.00,0
ew.5,112.00,19
sn.5,114.00,50
sntr.5,109.00,42
nstl.6,45.00,0
ns.6,52.00,0
sntr.6,58.00,0
sn.6,75.00,0
sntl.5,148.00,44
nstr.6,78.00,0
we.6,84.00,1
sntl.6,90.00,0
we_bus.0,79.00,0
ewtl.6,97.00,28
ewtr.6,97.00,30
wetr.6,101.00,0
wetl.6,106.00,0
sntr.7,52.00,0
ew.6,132.00,35
ewtr.7,56.00,0
sn.7,63.00,0
nstl.7,58.00,2
ns.7,73.00,9
ew.7,75.00,0
nstr.7,91.00,7
we.7,101.00,23
sntl.7,104.00,0
ewtl.7,106.00,52
wetr.7,108.00,22
ewtl.8,42.00,0
wetl.7,114.00,14
ew.8,69.00,0
ewtr.8,67.00,0
sntr.8,69.00,11
sn.8,80.00,13
nstl.8,74.00,21
ns.8,92.00,28
nstr.8,107.00,23
sntl.8,110.00,16
we.8,120.00,37
ewtl.9,51.00,0
wetr.8,125.00,36
wetl.8,131.00,36
we.9,74.00,0
ewtr.9,70.00,0
ew.9,85.00,3
wetr.9,85.00,0
sntr.9,87.00,27
nstl.9,91.00,39
sn.9,98.00,31
ns.9,109.00,45
nstl.10,47.00,0
nstr.9,125.00,43
sntl.9,128.00,33
ns.10,62.00,0
ewtl.10,65.00,17
nstr.10,73.00,0
wetl.9,152.00,46
we.10,86.00,0
ewtr.10,80.00,15
wetr.10,94.00,0
wetl.10,100.00,0
ew.10,107.00,19
sntr.10,106.00,44
sn.10,115.00,51
nstl.11,39.00,0
sn_bus.1,112.00,40
sn.11,55.00,0
ns.11,63.00,0
sntr.11,57.00,0
sntl.10,146.00,44
nstr.11,81.00,0
we.11,84.00,3
ewtl.11,87.00,37
wetr.11,88.00,1
sntl.11,98.00,0
wetl.11,99.00,0
ewtr.11,107.00,35
ew.11,127.00,39
nstl.12,52.00,0
ewtr.12,53.00,0
sn.12,59.00,0
sntr.12,54.00,0
ns.12,75.00,8
ew.12,83.00,0
we.12,101.00,22
ewtl.12,103.00,54
nstr.12,108.00,0
sntl.12,111.00,0
wetr.12,113.00,26
wetl.12,115.00,19
ewtl.13,47.00,0
ewtr.13,57.00,0
ew_bus.1,131.00,43
ew.13,73.00,0
sntr.13,70.00,9
nstl.13,73.00,20
sn.13,81.00,11
ns.13,88.00,28
nstr.13,108.00,25
sntl.13,116.00,8
ewtl.14,43.00,0
we.13,119.00,44
wetr.13,125.00,34
wetl.13,140.00,30
ewtr.14,72.00,2
sntr.14,89.00,23
sn.14,98.00,33
sntr_bus.1,87.00,18
ew.14,101.00,0
nstl.14,95.00,47
ns.14,111.00,44
ns.15,55.00,0
nstl.15,49.00,0
we.14,137.00,54
we.15,69.00,0
nstr.14,141.00,38
sntl.14,142.00,29
ewtl.15,72.00,16
wetr.14,144.00,53
nstr.15,75.00,0
wetr.15,81.00,0
ewtr.15,79.00,15
wetl.14,152.00,52
sntl.15,85.00,0
wetl.15,86.00,0
ew.15,107.00,20
sntr.15,106.00,44
sn.15,113.00,51
nstl.16,50.00,0
sntr.16,56.00,0
sn.16,65.00,0
ns.16,74.00,0
we.16,82.00,4
ewtl.16,84.00,37
wetr.16,83.00,2
nstr.16,91.00,0
sntl.16,92.00,0
we_bus.1,79.00,0
wetl.16,94.00,0
ewtr.16,105.00,37
ew.16,122.00,38
nstl.17,54.00,0
sn.17,67.00,0
sntr.17,65.00,0
ns.17,76.00,6
nstr.17,85.00,6
sntl.17,89.00,2
ewtl.17,103.00,54
we.17,106.00,6
wetr.17,105.00,5
ewtl.18,43.00,0
wetl.17,118.00,4
ewtr.17,124.00,54
ewtr.18,64.00,0
sntr.18,70.00,6
ew.17,150.00,54
ew.18,80.00,0
nstl.18,76.00,17
sn.18,82.00,9
ns.18,95.00,25
nstr.18,110.00,24
sntl.18,112.00,15
we.18,120.00,40
ewtl.19,45.00,1
wetr.18,125.00,38
we.19,64.00,0
wetl.18,139.00,27
ewtr.19,69.00,1
ew.19,81.00,4
wetr.19,86.00,0
sntr.19,88.00,26
sn.19,98.00,31
nstl.19,93.00,36
ns.19,112.00,44
nstl.20,40.00,0
ns.20,52.00,0
nstr.19,132.00,41
sntl.19,133.00,32
we.20,69.00,0
ewtl.20,67.00,20
wetl.19,143.00,47
