vehicleId,tripDuration,totalWaitingTime
nstl.0,42.00,0
ewtl.0,58.00,7
ns.0,65.00,0
ewtr.0,72.00,7
ewtl.1,40.00,0
nstr.0,83.00,0
sntr.0,82.00,19
sn.0,91.00,23
ew.0,96.00,11
ew.1,79.00,0
sn_bus.0,87.00,13
ew.2,74.00,0
ewtl.2,43.00,0
we.0,118.00,28
we.1,111.00,25
sntl.0,121.00,20
we.2,107.00,10
we.3,97.00,8
wetr.0,126.00,27
we.4,93.00,3
wetr.1,106.00,9
we.5,86.00,0
wetl.0,128.00,25
wetl.1,108.00,5
wetr.2,89.00,0
we.6,88.00,0
ewtr.1,101.00,35
we.7,83.00,0
wetl.2,96.00,0
we.8,76.00,0
ew.3,95.00,19
ewtl.3,39.00,0
ewtr.2,77.00,3
ew.4,84.00,4
we.9,76.00,0
wetr.3,87.00,0
ew.5,84.00,0
wetl.3,98.00,0
sntr.1,103.00,48
ew.6,74.00,0
ewtr.3,70.00,2
sn.1,114.00,49
nstl.1,108.00,56
nstl.2,42.00,0
ew.7,69.00,0
ns.1,132.00,59
ns.2,64.00,0
we.10,125.00,33
we.11,113.00,25
nstr.1,142.00,58
ewtl.4,70.00,18
we.12,108.00,24
wetr.4,123.00,32
we.13,106.00,10
we.14,99.00,4
sntl.1,152.00,43
ewtl.5,43.00,0
nstr.2,82.00,0
we.15,94.00,3
we.16,86.00,3
we.17,76.00,0
wetl.4,135.00,23
sntl.2,89.00,0
wetr.5,117.00,7
wetl.5,113.00,0
wetr.6,90.00,0
we.18,87.00,0
wetl.6,98.00,0
we.19,77.00,0
wetr.7,84.00,0
ew.8,112.00,22
ew_bus.0,101.00,11
ew.9,98.00,11
ewtr.4,109.00,34
ewtr.5,74.00,7
we.20,79.00,0
wetl.7,92.00,0
ewtl.6,47.00,0
we.21,79.00,0
ew.10,93.00,0
ewtr.6,56.00,0
sntr.2,130.00,65
sntr.3,60.00,0
sn.2,143.00,66
sn.3,72.00,3
nstl.3,66.00,9
ns.3,77.00,12
ewtl.7,55.00,9
we.22,113.00,18
ew.11,115.00,0
we.23,107.00,17
ew.12,99.00,0
we.24,99.00,17
nstr.3,98.00,10
we.25,93.00,8
sntl.3,104.00,0
we.26,88.00,2
wetl.8,129.00,22
wetl.9,105.00,4
we.27,82.00,0
wetr.8,137.00,27
wetl.10,87.00,0
wetr.9,110.00,16
we.28,80.00,0
ewtr.7,76.00,13
ewtl.8,43.00,0
we.29,75.00,0
wetr.10,98.00,1
ew.13,108.00,29
ew.14,92.00,14
ew.15,76.00,0
ewtr.8,56.00,0
we.30,81.00,0
we.31,76.00,0
ew.16,69.00,0
wetr.11,96.00,0
sntr.4,70.00,8
wetl.11,98.00,0
sn.4,81.00,13
sntr_bus.0,69.00,2
