vehicleId,tripDuration,totalWaitingTime
nstl.0,39.00,0
ewtl.0,57.00,6
ewtr.0,72.00,6
sntr.0,82.00,20
sn.0,94.00,26
ew.0,95.00,10
ew.1,79.00,0
sn_bus.0,91.00,16
ns.0,109.00,40
ewtl.1,86.00,41
we.0,125.00,34
we.1,118.00,32
ewtl.2,53.00,7
nstr.0,127.00,37
sntl.0,129.00,26
we.2,116.00,20
we.3,106.00,18
wetr.0,136.00,37
wetr.1,117.00,19
we.4,105.00,13
wetl.0,137.00,32
wetl.1,124.00,18
sntr.1,76.00,22
ew.2,123.00,44
nstl.1,81.00,30
ew.3,107.00,29
sn.1,89.00,25
ewtr.1,120.00,52
ew.4,93.00,12
ewtr.2,90.00,16
ns.1,107.00,34
we.5,147.00,54
nstr.1,118.00,32
ewtl.3,82.00,38
ewtl.4,52.00,0
we.6,146.00,41
wetr.2,153.00,50
we.7,139.00,40
sntl.1,129.00,19
we.8,132.00,40
we.9,125.00,39
wetr.3,136.00,39
we.10,122.00,26
wetl.2,163.00,48
wetr.4,120.00,26
wetl.3,146.00,39
sntr.2,75.00,11
nstl.2,78.00,26
ew.5,145.00,50
ewtr.3,121.00,49
sn.2,91.00,14
ew.6,129.00,39
ew.7,111.00,25
ewtr.4,88.00,13
ew.8,99.00,8
ns.2,100.00,30
nstr.2,111.00,29
we.11,156.00,62
sntl.2,115.00,19
ewtl.5,79.00,32
we.12,154.00,60
ewtl.6,48.00,0
we.13,151.00,47
we.14,146.00,40
we.15,139.00,40
we.16,131.00,39
wetr.5,158.00,42
wetr.6,134.00,35
wetl.4,181.00,63
wetl.5,166.00,41
sntr.3,68.00,9
ewtr.5,107.00,40
nstl.3,74.00,20
ewtr.6,75.00,4
sn.3,82.00,14
ew_bus.0,145.00,46
ew.9,139.00,42
ns.3,94.00,30
ew.10,136.00,35
we.17,174.00,78
ewtl.7,74.00,27
ewtl.8,42.00,0
we.18,171.00,71
we.19,161.00,68
ew.11,140.00,16
we.20,159.00,63
ew.12,124.00,7
we.21,151.00,55
wetr.7,173.00,70
nstr.3,123.00,26
sntl.3,125.00,9
wetl.6,196.00,77
ewtr.7,88.00,26
wetl.7,178.00,71
wetr.8,161.00,45
wetl.8,164.00,43
sntr.4,66.00,3
ew.13,127.00,42
ew.14,111.00,34
ewtr.8,69.00,5
sntr_bus.0,63.00,0
ew.15,90.00,12
ew.16,78.00,2
nstl.4,72.00,20
sn.4,79.00,9
ns.4,87.00,24
nstr.4,107.00,23
we.22,199.00,84
ewtl.9,73.00,24
we.23,193.00,82
we.24,185.00,80
ewtl.10,41.00,0
we.25,180.00,83
sntl.4,115.00,8
we.26,168.00,77
wetr.9,191.00,79
we.27,163.00,70
wetr.10,170.00,72
ewtr.9,88.00,23
wetl.9,199.00,85
wetl.10,179.00,69
nstl.5,65.00,12
ewtr.10,66.00,7
sn.5,76.00,3
sntr.5,71.00,0
ew.17,133.00,43
ew.18,117.00,28
ew.19,100.00,12
ew.20,84.00,0
ns.5,88.00,19
we.28,212.00,108
we.29,203.00,99
ewtl.11,68.00,15
we.30,199.00,93
we.31,193.00,92
nstr.5,110.00,16
sntl.5,112.00,2
we.32,188.00,80
wetr.11,217.00,92
ewtl.12,46.00,0
wetl.11,217.00,89
wetr.12,197.00,80
wetl.12,204.00,78
sntr.6,61.00,0
ew.21,122.00,40
ewtr.11,94.00,26
nstl.6,63.00,14
sn.6,70.00,3
ew.22,108.00,23
ewtr.12,69.00,0
ew.23,98.00,8
ns.6,83.00,16
ew.24,97.00,0
ewtl.13,55.00,12
we.33,232.00,122
we.34,227.00,118
we.35,222.00,109
we.36,219.00,112
we.37,211.00,108
nstr.6,112.00,9
sntl.6,114.00,1
we.38,206.00,93
wetr.13,240.00,117
wetl.13,238.00,110
wetr.14,218.00,107
wetl.14,225.00,98
sn.7,63.00,4
sntr.7,58.00,0
nstl.7,61.00,8
ew.25,123.00,34
ewtr.13,95.00,24
ew.26,103.00,16
ewtr.14,66.00,0
ns.7,75.00,12
ew.27,97.00,3
ew.28,80.00,0
we.39,247.00,131
we.40,235.00,118
nstr.7,96.00,10
sntl.7,98.00,0
we.41,230.00,120
ewtl.14,101.00,45
we.42,232.00,120
ewtl.15,63.00,7
wetr.15,242.00,115
we.43,224.00,114
wetr.16,231.00,116
ewtl.16,38.00,0
wetl.15,256.00,122
wetl.16,243.00,115
nstl.8,51.00,2
ewtr.15,86.00,18
sntr.8,59.00,0
ewtr.16,60.00,0
sn.8,67.00,0
ew.29,129.00,28
ew.30,109.00,11
ew.31,97.00,0
ns.8,79.00,5
ew.32,80.00,0
we.44,269.00,153
nstr.8,89.00,4
we.45,263.00,149
ewtl.17,53.00,7
we.46,259.00,134
we.47,253.00,138
sntl.8,100.00,0
we.48,247.00,126
wetr.17,273.00,142
we.49,236.00,115
wetr.18,252.00,125
wetl.17,283.00,133
ew.33,102.00,30
wetl.18,254.00,118
nstl.9,47.00,0
sntr.9,53.00,0
ewtr.17,90.00,18
sn.9,62.00,0
ew.34,98.00,9
ew.35,84.00,0
ns.9,72.00,4
we.50,284.00,158
ewtl.18,87.00,40
nstr.9,88.00,2
we_bus.0,286.00,156
ewtl.19,57.00,3
we.51,279.00,155
we.52,278.00,153
sntl.9,96.00,0
wetr.19,291.00,154
we.53,275.00,144
wetr.20,276.00,139
wetl.19,295.00,159
ew.36,123.00,43
ewtr.18,118.00,51
ewtr.19,83.00,17
ew.37,108.00,24
nstl.10,51.00,0
ew.38,95.00,12
sntr.10,56.00,0
ns.10,64.00,0
nstr.10,77.00,0
ewtl.20,81.00,38
we.54,321.00,182
we.55,314.00,174
ewtl.21,51.00,1
we.56,307.00,172
we.57,298.00,166
wetr.21,312.00,168
sntl.10,97.00,0
we.58,298.00,152
wetr.22,294.00,151
