vehicleId,tripDuration,totalWaitingTime
ewtl.0,57.00,6
ewtr.0,72.00,6
sntr.0,84.00,22
ew.0,94.00,10
sn.0,94.00,26
ew.1,78.00,0
nstl.0,91.00,40
sn_bus.0,90.00,16
ns.0,109.00,39
we.0,125.00,35
ewtl.1,87.00,39
nstr.0,124.00,36
we.1,118.00,32
ewtl.2,54.00,5
sntl.0,127.00,23
we.2,114.00,16
we.3,104.00,14
wetr.0,135.00,38
wetl.0,133.00,32
we.4,104.00,11
wetl.1,114.00,12
wetr.1,118.00,16
we.5,97.00,5
wetl.2,95.00,0
wetr.2,100.00,2
ewtr.1,109.00,41
sntr.1,78.00,23
ew.2,123.00,43
ew.3,107.00,29
nstl.1,83.00,30
sn.1,90.00,24
ew.4,94.00,12
ewtr.2,88.00,11
ns.1,107.00,33
ew.5,93.00,0
nstr.1,116.00,32
ewtl.3,82.00,36
we.6,139.00,41
we.7,132.00,41
we.8,125.00,40
ewtl.4,52.00,1
we.9,118.00,33
sntl.1,128.00,16
we.10,114.00,20
wetr.3,130.00,36
we.11,103.00,13
we.12,99.00,12
wetr.4,113.00,20
wetl.3,132.00,30
we.13,96.00,0
wetl.4,116.00,3
wetr.5,103.00,0
ewtr.3,112.00,40
ew.6,119.00,38
sntr.2,77.00,11
ew.7,102.00,24
nstl.2,79.00,28
sn.2,89.00,12
ewtr.4,87.00,8
ew.8,97.00,7
ns.2,100.00,31
ew_bus.0,92.00,2
nstr.2,110.00,32
sntl.2,112.00,19
we.14,133.00,41
we.15,127.00,40
ewtl.5,80.00,31
we.16,120.00,39
we.17,113.00,30
ewtl.6,49.00,0
we.18,110.00,15
we.19,99.00,12
wetr.6,128.00,38
we.20,97.00,7
wetr.7,111.00,13
wetl.5,156.00,43
wetl.6,131.00,26
wetl.7,111.00,8
ewtr.5,98.00,31
ewtr.6,65.00,0
ew.9,127.00,44
sntr.3,70.00,13
nstl.3,75.00,22
sn.3,83.00,13
ns.3,93.00,28
ew.10,130.00,34
we.21,136.00,44
ewtl.7,74.00,28
ew.11,134.00,13
ew.12,119.00,5
ewtl.8,43.00,0
we.22,135.00,38
ew.13,102.00,0
we.23,129.00,37
nstr.3,119.00,26
we.24,122.00,36
sntl.3,121.00,9
we.25,111.00,28
we.26,108.00,24
wetl.8,146.00,38
wetr.8,152.00,42
wetl.9,124.00,25
wetr.9,129.00,36
wetl.10,104.00,8
wetr.10,109.00,18
ew.14,107.00,33
ewtr.7,101.00,36
ew.15,89.00,14
ewtr.8,65.00,4
sntr.4,68.00,7
ew.16,76.00,0
sntr_bus.0,66.00,0
sn.4,79.00,8
nstl.4,76.00,22
ns.4,87.00,26
we.27,145.00,62
nstr.4,105.00,20
we.28,145.00,54
we.29,138.00,48
ewtl.9,73.00,22
we.30,132.00,42
we.31,125.00,41
sntl.4,115.00,3
we.32,119.00,30
ewtl.10,42.00,0
wetl.11,144.00,39
we.33,114.00,22
wetl.12,119.00,12
wetr.11,152.00,45
wetl.13,101.00,0
wetr.12,128.00,23
ewtr.9,98.00,30
ewtr.10,59.00,0
sn.5,77.00,4
sntr.5,71.00,0
nstl.5,73.00,15
ew.17,134.00,43
ew.18,118.00,28
ew.19,101.00,12
ew.20,83.00,0
ns.5,88.00,19
we.34,157.00,65
we.35,150.00,51
ewtl.11,67.00,16
we.36,146.00,49
we.37,138.00,48
nstr.5,109.00,16
sntl.5,111.00,5
we.38,131.00,42
wetr.13,163.00,55
we.39,125.00,42
ewtl.12,41.00,0
we.40,114.00,27
wetl.14,140.00,34
wetr.14,145.00,50
wetr.15,116.00,27
wetl.15,117.00,5
wetl.16,102.00,0
ewtr.11,93.00,28
ew.21,121.00,41
sntr.6,61.00,0
sn.6,69.00,3
nstl.6,63.00,14
ew.22,105.00,19
ewtr.12,69.00,0
ew.23,100.00,9
ns.6,82.00,16
ew.24,97.00,0
we.41,157.00,63
ewtl.13,55.00,14
we.42,157.00,59
we.43,147.00,53
wetr.16,155.00,57
we.44,143.00,51
we.45,135.00,44
we.46,128.00,39
nstr.6,110.00,7
we.47,123.00,39
sntl.6,112.00,3
wetr.17,141.00,39
we.48,118.00,29
wetl.17,140.00,30
wetl.18,111.00,12
wetr.18,122.00,28
ewtr.13,85.00,14
sn.7,63.00,3
sntr.7,57.00,0
nstl.7,60.00,7
ewtr.14,62.00,0
ew.25,123.00,33
ew.26,103.00,19
ns.7,75.00,13
ew.27,96.00,3
ew.28,80.00,0
we.49,151.00,63
we.50,150.00,62
nstr.7,96.00,7
sntl.7,97.00,0
we_bus.0,152.00,55
ewtl.14,101.00,45
we.51,145.00,48
ewtl.15,64.00,10
we.52,143.00,47
wetl.19,151.00,46
wetr.19,154.00,52
ewtl.16,37.00,0
we.53,140.00,34
wetl.20,142.00,22
wetr.20,145.00,34
wetl.21,117.00,9
ewtr.15,86.00,16
ewtr.16,59.00,0
sntr.8,60.00,0
sn.8,68.00,0
nstl.8,62.00,8
ew.29,130.00,29
ew.30,111.00,13
ew.31,97.00,2
ns.8,79.00,7
ew.32,81.00,0
nstr.8,88.00,6
ewtl.17,53.00,7
we.54,184.00,76
we.55,176.00,75
we.56,169.00,73
we.57,161.00,64
sntl.8,100.00,0
we.58,158.00,53
wetr.21,174.00,69
wetr.22,154.00,53
we.59,149.00,42
wetl.22,153.00,42
we.60,146.00,42
wetl.23,132.00,26
we.61,140.00,40
ewtr.17,75.00,4
ew.33,102.00,31
wetr.23,144.00,40
nstl.9,49.00,0
sntr.9,54.00,0
sn.9,62.00,0
ew.34,101.00,11
ew.35,85.00,0
ns.9,72.00,2
we.62,178.00,82
nstr.9,86.00,1
ewtl.18,87.00,41
we.63,171.00,77
we.64,165.00,65
we.65,158.00,63
ewtl.19,55.00,1
we.66,151.00,60
sntl.9,95.00,0
wetr.24,167.00,65
wetl.24,166.00,62
we.67,138.00,43
wetl.25,142.00,37
we.68,137.00,43
we.69,130.00,40
wetr.25,150.00,45
wetl.26,127.00,22
wetr.26,136.00,36
ew.36,123.00,42
ewtr.18,118.00,53
ewtr.19,82.00,13
nstl.10,49.00,0
ew.37,110.00,28
ew.38,92.00,9
ns.10,64.00,0
nstr.10,75.00,0
we.70,172.00,76
ewtl.20,83.00,38
we.71,168.00,70
we.72,161.00,62
ewtl.21,52.00,0
we.73,151.00,58
we.74,147.00,49
we.75,137.00,44
sntl.10,96.00,0
wetr.27,169.00,65
wetl.27,164.00,57
we.76,138.00,37
wetr.28,152.00,45
wetl.28,149.00,37
wetl.29,126.00,17
sntr.10,111.00,41
ewtr.20,112.00,39
ewtr.21,78.00,6
ew.39,141.00,48
ew.40,125.00,39
ew.41,112.00,24
nstl.11,53.00,2
ew.42,96.00,8
sn.10,132.00,41
ew.43,79.00,0
sn_bus.1,124.00,40
sn.11,64.00,0
ns.11,71.00,0
we.77,179.00,78
we.78,172.00,70
ewtl.22,80.00,33
we.79,163.00,64
