vehicleId,tripDuration,totalWaitingTime
ewtl.0,57.00,6
ewtr.0,72.00,6
sntr.0,84.00,22
ew.0,94.00,10
sn.0,94.00,26
ew.1,78.00,0
nstl.0,91.00,40
sn_bus.0,90.00,16
ns.0,109.00,39
we.0,125.00,35
ewtl.1,87.00,39
nstr.0,124.00,36
we.1,118.00,32
ewtl.2,54.00,5
sntl.0,127.00,23
we.2,114.00,16
we.3,104.00,14
wetr.0,135.00,38
wetl.0,133.00,32
we.4,104.00,11
wetl.1,114.00,12
wetr.1,118.00,16
we.5,97.00,5
wetl.2,95.00,0
wetr.2,100.00,2
we.6,94.00,0
ewtl.3,39.00,0
we.7,87.00,0
we.8,79.00,0
ewtr.1,109.00,41
ew.2,123.00,43
wetr.3,85.00,0
ew.3,107.00,29
sntr.1,87.00,32
ew.4,94.00,12
sn.1,98.00,33
nstl.1,94.00,39
ewtr.2,97.00,19
ewtr.3,64.00,0
ew.5,93.00,0
ew.6,76.00,0
ns.1,116.00,42
we.9,119.00,37
nstr.1,126.00,41
we.10,115.00,22
ewtl.4,55.00,3
we.11,105.00,17
we.12,101.00,14
sntl.1,137.00,25
we.13,97.00,0
we.14,91.00,0
wetr.4,122.00,25
wetl.3,141.00,39
we.15,85.00,0
we.16,78.00,0
wetl.4,124.00,14
wetr.5,105.00,0
ewtl.5,44.00,0
ewtr.4,74.00,3
wetr.6,82.00,0
wetl.5,107.00,0
ew.7,104.00,31
ewtr.5,55.00,0
ew.8,101.00,12
sntr.2,95.00,31
ew_bus.0,89.00,0
nstl.2,97.00,46
ew.9,84.00,0
sn.2,108.00,32
ns.2,118.00,49
nstl.3,47.00,0
ew.10,92.00,0
nstr.2,128.00,47
ns.3,58.00,0
we.17,122.00,40
sntl.2,131.00,37
we.18,119.00,28
we.19,109.00,24
ewtl.6,59.00,8
we.20,105.00,19
wetr.7,118.00,25
we.21,98.00,13
we.22,95.00,0
we.23,88.00,0
ewtl.7,40.00,0
wetl.6,146.00,42
we.24,81.00,0
wetl.7,127.00,26
wetl.8,105.00,0
we.25,75.00,0
wetr.8,113.00,3
ewtr.6,79.00,12
wetr.9,88.00,0
wetl.9,94.00,0
sntr.3,96.00,38
ewtr.7,61.00,3
sn.3,107.00,39
nstl.4,45.00,0
ew.11,144.00,25
ns.4,56.00,0
ew.12,124.00,12
ew.13,114.00,3
ew.14,97.00,0
we.26,117.00,40
nstr.3,135.00,49
we.27,102.00,26
ewtl.8,65.00,16
we.28,103.00,18
we.29,99.00,16
sntl.3,142.00,34
we.30,93.00,5
wetr.10,125.00,37
we.31,87.00,3
wetl.10,117.00,25
nstr.4,78.00,0
wetl.11,102.00,0
we.32,83.00,0
ewtl.9,45.00,0
wetr.11,115.00,8
ew.15,114.00,39
ew.16,98.00,23
wetr.12,96.00,0
ewtr.8,91.00,29
sntr.4,94.00,32
ewtr.9,62.00,0
sn.4,105.00,35
sntr_bus.0,93.00,25
ew.17,95.00,5
ew.18,79.00,0
nstl.5,48.00,0
we.33,126.00,37
ns.5,64.00,0
we.34,118.00,35
ewtl.10,62.00,15
sntl.4,138.00,30
we.35,112.00,21
we.36,107.00,21
we.37,100.00,21
we.38,94.00,9
we.39,87.00,6
wetl.12,145.00,39
wetr.13,127.00,24
wetl.13,125.00,22
we.40,80.00,0
wetl.14,105.00,4
ewtl.11,45.00,0
wetr.14,110.00,22
wetr.15,83.00,0
ewtr.10,84.00,21
ew.19,116.00,36
ewtr.11,56.00,0
ew.20,100.00,20
ew.21,86.00,6
sntr.5,99.00,23
sn.5,107.00,33
ew.22,79.00,0
nstl.6,39.00,0
ns.6,61.00,0
we.41,121.00,35
ewtl.12,57.00,12
we.42,120.00,31
we.43,107.00,27
nstr.5,138.00,44
wetr.16,116.00,30
we.44,106.00,22
sntl.5,140.00,34
we.45,99.00,21
we.46,92.00,5
ewtl.13,36.00,0
we.47,86.00,3
we.48,80.00,0
wetr.17,108.00,14
we.49,75.00,0
wetl.15,148.00,35
wetl.16,129.00,28
wetr.18,84.00,0
wetl.17,109.00,0
wetl.18,89.00,0
ew.23,122.00,35
sntr.6,98.00,30
sn.6,105.00,40
ewtr.12,99.00,22
ewtr.13,68.00,0
ew.24,115.00,15
ew.25,100.00,4
ew.26,84.00,0
nstl.7,45.00,0
ns.7,56.00,0
we.50,120.00,43
we_bus.0,124.00,33
ewtl.14,71.00,15
we.51,113.00,27
nstr.6,147.00,43
we.52,112.00,26
sntl.6,149.00,39
wetl.19,121.00,28
nstr.7,81.00,0
ewtl.15,45.00,0
we.53,111.00,10
wetr.19,130.00,34
we.54,105.00,8
we.55,97.00,5
wetr.20,113.00,9
we.56,90.00,4
we.57,83.00,0
sntl.7,90.00,0
wetl.20,114.00,0
wetr.21,93.00,0
wetl.21,95.00,0
sntr.7,105.00,43
ew.27,130.00,38
sn.7,112.00,52
ewtr.14,105.00,33
ew.28,112.00,24
ewtr.15,72.00,6
nstl.8,43.00,0
ew.29,108.00,5
ew.30,92.00,0
ns.8,69.00,0
ewtl.16,64.00,19
we.58,129.00,35
nstr.8,76.00,0
we.59,119.00,22
ewtl.17,41.00,0
we.60,117.00,21
we.61,107.00,13
wetr.22,132.00,39
we.62,103.00,10
wetl.22,135.00,32
we.63,99.00,8
wetl.23,109.00,4
wetr.23,114.00,12
we.64,94.00,0
we.65,83.00,0
wetl.24,90.00,0
wetr.24,96.00,0
sntl.8,98.00,0
ew.31,125.00,44
ew.32,108.00,24
ew.33,95.00,14
ewtr.16,103.00,34
sntr.8,110.00,47
ewtr.17,78.00,9
sn.8,121.00,50
ew.34,88.00,0
nstl.9,47.00,0
sntr.9,53.00,0
sn.9,62.00,0
ns.9,64.00,0
we.66,132.00,47
ewtl.18,79.00,30
we.67,124.00,41
nstr.9,80.00,0
we.68,120.00,38
we.69,113.00,35
ewtl.19,49.00,0
wetr.25,139.00,42
wetl.25,136.00,41
we.70,109.00,25
we.71,103.00,14
wetr.26,119.00,30
we.72,96.00,6
wetl.26,118.00,21
we.73,88.00,3
sntl.9,96.00,0
wetr.27,99.00,4
we.74,84.00,0
wetl.27,96.00,0
wetr.28,88.00,0
ewtr.18,108.00,41
ew.35,135.00,49
ew.36,119.00,36
ewtr.19,77.00,8
ew.37,105.00,21
ew.38,89.00,5
nstl.10,50.00,0
ns.10,59.00,0
nstr.10,70.00,0
we.75,117.00,38
ewtl.20,78.00,33
we.76,119.00,30
we.77,112.00,25
we.78,104.00,13
ewtl.21,48.00,0
we.79,100.00,10
we.80,92.00,4
we.81,85.00,0
sntl.10,95.00,0
wetl.28,142.00,39
wetl.29,121.00,10
wetr.29,127.00,17
wetl.30,98.00,0
wetr.30,102.00,3
sntr.10,109.00,38
ew.39,139.00,48
ew.40,122.00,38
ewtr.20,116.00,43
ewtr.21,82.00,10
nstl.11,47.00,0
ew.41,109.00,20
sn.10,128.00,38
ew.42,94.00,5
