vehicleId,tripDuration,totalWaitingTime
nstl.0,42.00,0
ns.0,65.00,0
ewtl.0,69.00,18
ewtl.1,40.00,0
nstr.0,83.00,0
we.0,86.00,0
we.1,78.00,0
ewtr.0,83.00,18
wetr.0,88.00,0
sntl.0,95.00,0
wetl.0,96.00,0
ew.0,107.00,22
ew.1,90.00,9
ewtr.1,67.00,4
ew.2,74.00,0
sntr.0,106.00,44
sn.0,116.00,48
ew.3,68.00,0
sn_bus.0,113.00,38
nstl.1,47.00,0
sntr.1,49.00,0
sn.1,59.00,0
ns.1,69.00,0
nstr.1,77.00,0
ewtl.2,84.00,37
we.2,141.00,43
ewtl.3,48.00,1
we.3,130.00,41
we.4,127.00,39
we.5,119.00,31
wetl.1,143.00,42
wetr.1,147.00,48
we.6,117.00,22
wetr.2,124.00,30
we.7,110.00,18
we.8,102.00,16
wetl.2,124.00,21
we.9,95.00,7
wetl.3,99.00,0
sntl.1,103.00,0
wetr.3,105.00,12
we.10,91.00,0
wetr.4,88.00,0
ewtr.2,111.00,38
ew.4,119.00,38
nstl.2,50.00,4
ew.5,113.00,22
ewtr.3,89.00,11
ew.6,97.00,8
ew.7,79.00,0
sntr.2,59.00,0
sn.2,73.00,0
ns.2,74.00,6
nstr.2,83.00,4
sntl.2,88.00,0
we.11,138.00,53
we.12,135.00,50
ewtl.4,102.00,51
we.13,133.00,35
ewtl.5,67.00,16
we.14,124.00,31
we.15,119.00,29
we.16,112.00,28
we.17,104.00,19
we.18,103.00,6
wetl.4,164.00,53
wetl.5,142.00,29
wetr.5,145.00,35
wetl.6,117.00,10
ewtl.6,50.00,0
we.19,96.00,4
wetl.7,99.00,0
wetr.6,124.00,30
wetr.7,105.00,7
we.20,94.00,0
ewtr.4,131.00,56
ewtr.5,96.00,22
ewtr.6,63.00,0
ew.8,143.00,53
ew_bus.0,134.00,43
ew.9,126.00,41
sntr.3,69.00,10
nstl.3,73.00,20
sn.3,81.00,10
ew.10,123.00,23
ns.3,91.00,27
ew.11,130.00,3
ew.12,116.00,0
ew.13,100.00,0
nstr.3,116.00,22
we.21,145.00,55
sntl.3,118.00,7
ewtl.7,78.00,32
ewtl.8,50.00,1
we.22,142.00,46
we.23,137.00,45
we.24,129.00,45
we.25,123.00,39
we.26,115.00,31
wetl.8,155.00,47
wetl.9,132.00,32
we.27,109.00,26
wetl.10,113.00,16
wetr.8,163.00,54
wetr.9,139.00,45
we.28,107.00,16
wetr.10,120.00,28
we.29,100.00,12
ewtr.7,100.00,36
we.30,93.00,0
ew.14,111.00,35
we.31,88.00,0
wetl.11,100.00,0
we.32,82.00,0
ew.15,102.00,25
ewtr.8,77.00,8
ewtl.9,45.00,0
ew.16,86.00,7
wetr.11,115.00,3
ewtr.9,58.00,0
wetr.12,97.00,0
sntr.4,95.00,34
ew.17,88.00,0
sn.4,106.00,36
sntr_bus.0,94.00,27
nstl.4,103.00,50
ew.18,74.00,0
ns.4,115.00,53
nstl.5,47.00,0
nstr.4,132.00,49
ns.5,63.00,0
we.33,135.00,47
sntl.4,143.00,32
we.34,128.00,46
ewtl.10,68.00,20
we.35,121.00,30
we.36,117.00,30
we.37,105.00,28
wetr.13,132.00,34
ewtl.11,45.00,0
we.38,100.00,15
wetr.14,107.00,27
we.39,96.00,13
we.40,89.00,3
wetl.12,155.00,48
nstr.5,88.00,0
we.41,77.00,0
wetl.13,136.00,31
wetr.15,90.00,2
wetl.14,112.00,11
sntl.5,94.00,0
we.42,84.00,0
we.43,74.00,0
wetr.16,83.00,0
ew.19,123.00,42
ew.20,107.00,27
ew.21,96.00,15
wetl.15,109.00,0
ewtr.10,107.00,38
ew.22,82.00,0
ewtr.11,76.00,11
wetl.16,94.00,0
sntr.5,123.00,49
sn.5,131.00,57
nstl.6,53.00,3
sn.6,61.00,0
sntr.6,61.00,0
ns.6,69.00,1
ew.23,89.00,1
we.44,129.00,47
ewtl.12,86.00,43
we.45,124.00,46
ewtl.13,59.00,15
we.46,117.00,33
nstr.6,97.00,0
sntl.6,98.00,0
we.47,111.00,31
we.48,102.00,16
we.49,96.00,15
wetr.17,134.00,40
we.50,91.00,11
wetr.18,108.00,16
we_bus.0,88.00,0
wetl.17,138.00,27
wetl.18,110.00,8
we.51,81.00,0
we.52,79.00,0
wetl.19,89.00,0
ewtl.14,52.00,0
wetr.19,100.00,0
ewtr.12,127.00,53
sn.7,72.00,11
sntr.7,66.00,2
ewtr.13,103.00,26
nstl.7,68.00,17
ew.24,146.00,45
ewtr.14,70.00,1
ew.25,131.00,35
ew.26,115.00,19
ns.7,84.00,21
ew.27,113.00,14
ew.28,97.00,8
nstr.7,104.00,17
sntl.7,106.00,7
we.53,143.00,46
ewtl.15,79.00,28
we.54,136.00,43
ewtl.16,44.00,0
we.55,131.00,42
we.56,123.00,40
wetr.20,146.00,45
we.57,116.00,34
wetr.21,128.00,34
we.58,114.00,18
wetr.22,109.00,16
we.59,104.00,6
we.60,102.00,4
wetl.20,157.00,40
we.61,95.00,0
wetl.21,134.00,27
wetl.22,112.00,4
we.62,88.00,0
we.63,80.00,0
ewtr.15,99.00,32
wetl.23,96.00,0
wetr.23,99.00,0
ewtr.16,80.00,9
sntr.8,84.00,20
nstl.8,86.00,35
ew.29,149.00,48
sn.8,95.00,24
ew.30,130.00,33
ew.31,116.00,19
ew.32,98.00,1
ew.33,83.00,0
ns.8,110.00,38
nstr.8,118.00,35
nstl.9,48.00,0
sntl.8,128.00,22
ns.9,64.00,0
we.64,140.00,49
ewtl.17,102.00,55
we.65,128.00,47
ewtl.18,68.00,21
we.66,125.00,46
wetl.24,140.00,47
we.67,119.00,30
wetl.25,123.00,28
wetr.24,145.00,51
we.68,115.00,31
we.69,109.00,26
nstr.9,81.00,0
wetl.26,107.00,10
ewtl.19,48.00,0
we.70,108.00,17
we.71,102.00,5
wetr.25,141.00,37
wetr.26,119.00,22
we.72,96.00,0
sntl.9,94.00,0
we.73,88.00,0
ewtr.17,128.00,54
we.74,84.00,0
wetr.27,100.00,0
wetl.27,99.00,0
ew.34,146.00,57
ew.35,129.00,43
wetr.28,88.00,0
ew.36,113.00,27
ewtr.18,109.00,35
ew.37,100.00,12
ewtr.19,77.00,11
sntr.9,113.00,53
ew.38,84.00,0
sn.9,124.00,54
nstl.10,49.00,0
ns.10,59.00,0
ew.39,86.00,1
sntr.10,64.00,0
nstr.10,70.00,0
sn.10,85.00,0
sn_bus.1,77.00,0
we.75,131.00,50
ewtl.20,90.00,46
we.76,133.00,44
we.77,125.00,38
sntl.10,96.00,0
ewtl.21,62.00,10
we.78,118.00,25
we.79,114.00,23
we.80,106.00,17
we.81,99.00,13
we.82,92.00,9
wetl.28,155.00,50
wetr.29,137.00,28
wetl.29,134.00,23
wetr.30,113.00,14
wetl.30,110.00,6
ewtl.22,43.00,0
we.83,88.00,0
we.84,85.00,0
ew.40,127.00,50
ewtr.20,121.00,47
ewtr.21,90.00,18
wetr.31,108.00,0
wetl.31,106.00,0
ew.41,121.00,33
ew.42,105.00,17
ew.43,88.00,5
sn.11,73.00,10
sntr.11,68.00,0
nstl.11,70.00,15
ew.44,80.00,0
ewtr.22,80.00,0
ns.11,94.00,19
nstr.11,110.00,15
sntl.11,112.00,7
we.85,140.00,49
we.86,133.00,46
we.87,129.00,45
we.88,121.00,37
ewtl.23,84.00,22
wetl.32,145.00,47
ewtl.24,48.00,0
wetl.33,121.00,21
we.89,119.00,27
we.90,113.00,23
wetr.32,153.00,55
we.91,103.00,11
wetl.34,107.00,0
wetr.33,132.00,28
we.92,100.00,10
we.93,93.00,7
wetl.35,90.00,0
we.94,86.00,1
wetr.34,118.00,12
wetr.35,99.00,7
we.95,84.00,0
ew.45,130.00,50
ewtr.23,105.00,37
we.96,77.00,0
ew.46,113.00,34
ewtl.25,45.00,0
wetr.36,83.00,0
ew.47,114.00,18
ew.48,93.00,0
ewtr.24,92.00,21
sntr.12,96.00,27
sn.12,103.00,35
nstl.12,97.00,45
ewtr.25,54.00,0
ew_bus.1,91.00,3
ew.49,89.00,1
ew.50,73.00,0
ns.12,117.00,47
sn.13,59.00,0
nstl.13,54.00,1
nstr.12,135.00,45
sntl.12,137.00,30
ewtl.26,72.00,27
nstr.13,75.00,0
we.97,141.00,49
ewtl.27,40.00,0
we.98,134.00,42
ns.13,82.00,0
we.99,125.00,35
wetr.37,132.00,41
we.100,120.00,34
sntl.13,85.00,0
wetr.38,112.00,20
we.101,115.00,22
we.102,108.00,20
we.103,101.00,17
we.104,94.00,5
we.105,84.00,0
wetl.36,165.00,52
we.106,80.00,0
wetl.37,145.00,33
wetl.38,122.00,12
wetr.39,98.00,0
ew.51,125.00,50
wetl.39,97.00,0
ew.52,111.00,32
wetr.40,88.00,0
sntr.13,112.00,53
ewtr.26,111.00,36
ew.53,107.00,16
nstl.14,47.00,0
ew.54,91.00,1
ewtr.27,85.00,8
sn.14,60.00,0
sntr.14,56.00,0
ew.55,81.00,2
ns.14,67.00,0
sntr_bus.1,58.00,0
nstr.14,78.00,0
we.107,126.00,45
ewtl.28,90.00,45
we.108,126.00,39
we.109,122.00,38
ewtl.29,59.00,9
we.110,120.00,25
wetr.41,127.00,39
we.111,113.00,24
we.112,105.00,19
wetl.40,150.00,51
we.113,100.00,8
we.114,93.00,6
wetr.42,109.00,16
wetl.41,133.00,30
we.115,84.00,0
wetl.42,108.00,2
we.116,80.00,0
ewtl.30,42.00,0
sntl.14,115.00,0
we.117,73.00,0
wetr.43,97.00,7
ewtr.28,115.00,51
wetr.44,80.00,0
ew.56,129.00,45
wetl.43,102.00,0
ew.57,109.00,28
ew.58,101.00,14
sntr.15,60.00,0
nstl.15,64.00,7
sn.15,73.00,0
ew.59,94.00,3
ewtr.29,106.00,25
ewtr.30,72.00,0
ew.60,79.00,0
ns.15,80.00,15
we.118,123.00,34
nstr.15,107.00,8
sntl.15,109.00,0
we.119,121.00,31
we.120,113.00,27
ewtl.31,69.00,14
we.121,106.00,22
ewtl.32,42.00,0
we.122,99.00,21
wetr.45,123.00,29
we.123,96.00,1
wetr.46,103.00,15
we.124,91.00,1
wetl.44,148.00,35
wetl.45,126.00,22
wetl.46,107.00,6
we.125,89.00,0
ewtr.31,87.00,18
ewtr.32,59.00,0
wetr.47,89.00,0
ew.61,127.00,46
ew.62,109.00,25
wetl.47,97.00,0
ew.63,101.00,15
sn.16,84.00,19
sntr.16,78.00,10
ew.64,85.00,0
nstl.16,79.00,26
ew.65,76.00,0
ns.16,95.00,32
nstr.16,107.00,29
sntl.16,119.00,12
we.126,140.00,45
ewtl.33,88.00,37
we.127,136.00,43
we.128,131.00,33
we.129,123.00,30
ewtl.34,59.00,5
we.130,117.00,30
we_bus.1,116.00,27
wetr.48,137.00,31
we.131,110.00,19
we.132,107.00,19
we.133,100.00,16
wetr.49,120.00,26
wetl.48,142.00,24
wetl.49,121.00,10
ewtl.35,40.00,0
we.134,98.00,3
wetl.50,101.00,0
we.135,90.00,5
ewtr.33,109.00,44
we.136,83.00,0
wetr.50,109.00,12
we.137,72.00,0
ew.66,121.00,43
wetr.51,84.00,0
wetl.51,85.00,0
ew.67,115.00,27
ew.68,101.00,12
ew.69,84.00,1
ewtr.34,96.00,25
sntr.17,98.00,36
ewtr.35,66.00,1
nstl.17,102.00,49
ew.70,75.00,0
sn.17,112.00,37
ns.17,117.00,57
nstl.18,45.00,0
sntr.18,51.00,0
sn.18,66.00,0
ns.18,67.00,0
nstr.17,147.00,48
sntl.17,148.00,36
we.138,134.00,51
we.139,125.00,38
ewtl.36,81.00,30
ewtl.37,49.00,0
we.140,122.00,32
nstr.18,86.00,0
we.141,117.00,31
